uid,max_distance_from_home,maximum_distance,max_tot,wait,distance_straight_line,sld_avg,radius_of_gyration,norm_uncorrelated_entropy,number_of_visits,nv_avg,number_of_locations,nlr,raw_home_freq,raw_work_freq,raw_least_freq,home_freq_avg,work_freq_avg,hf_tot_df,wf_tot_df,n_user_home,n_user_work,n_user_home_avg,n_user_work_avg,home_entropy,work_entropy,class
375686,3.6630908890007476,3.390777149104328,0.10317194277438883,0.0,25.204677732497355,0.8401559244165785,1.2557097110756772,0.8446266372619723,20,0.6666666666666666,11,0.0048543689320388345,8,2,1,0.06666666666666667,0.06666666666666667,0.0015048908954100827,0.0026246719160104987,40,40,0.011443763726736793,0.005664085076869726,4.130319710904067,4.39913401241172,5
375692,14.185429787908236,16.32188194534642,0.49662959138450846,0.0,142.01285441112987,4.733761813704329,3.7245155851987253,0.7410164554664214,40,1.3333333333333333,9,0.003971756398940865,14,13,1,0.03333333333333333,0.43333333333333335,0.028592927012791574,0.015748031496062992,609,18,0.011443763726736793,0.005664085076869726,8.645792335512201,2.8336442495618335,5
375814,6.695779801812915,6.695779801812915,0.203734005558292,0.0,74.22928344494514,2.474309448164838,2.2081248494392844,0.7289148672113243,30,1.0,12,0.00529567519858782,14,6,1,0.2,0.2,0.0015048908954100827,0.010498687664041995,1536,402,0.011443763726736793,0.005664085076869726,9.979213062825618,7.064207181473993,5
376250,13.105090217125552,13.105090217125552,0.3987515423393811,0.0,402.0550854074301,13.40183618024767,4.831795505245966,0.582414466346811,82,2.7333333333333334,12,0.00529567519858782,45,19,1,1.6,0.6333333333333333,0.003762227238525207,0.0026246719160104987,166,23,0.011443763726736793,0.005664085076869726,6.106065601502862,3.689084245669598,5
376405,15.55969702329438,15.128739955236291,0.46032559035103476,0.0,29.349238757687747,0.9783079585895915,5.631670167457351,0.9591479170272448,6,0.2,4,0.00176522506619594,2,2,1,0.06666666666666667,0.06666666666666667,0.0030097817908201654,0.023255813953488372,65,48,0.011443763726736793,0.010750202288752746,4.3037230997606075,4.537718152674334,5
376673,6.200418503797461,6.200418503797461,0.1886615353710379,0.0,6.200418503797461,0.2066806167932487,3.1002092615472967,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,0.8333333333333334,0.03333333333333333,0.004514672686230248,0.023255813953488372,15,43,0.011443763726736793,0.010750202288752746,2.4661648730053303,4.165065557135612,5
376760,2.3265780853498104,2.3265780853498104,0.0707913173076749,0.0,4.653156170699621,0.15510520568998737,0.9306312355617922,0.7219280948873623,5,0.16666666666666666,2,0.00088261253309797,4,1,1,1.7,0.03333333333333333,0.01730624529721595,0.019230769230769232,180,191,0.011443763726736793,0.010750202288752746,6.43044829897744,6.478582845195914,3
376859,19.701215038906213,19.701215038906213,0.5994533232940047,0.0,409.0400882514217,13.634669608380724,9.068465975591732,0.7103112917244658,40,1.3333333333333333,12,0.00529567519858782,16,12,1,0.8,0.4,0.006019563581640331,0.17307692307692307,96,26,0.011443763726736793,0.010750202288752746,5.166255749710893,4.153269689515109,5
376976,2.7621570995572426,2.7621570995572426,0.08404477843218573,0.0,15.03976656958827,0.501325552319609,0.8730421670879048,0.7252182292244584,21,0.7,6,0.00264783759929391,10,7,1,0.03333333333333333,0.23333333333333334,0.0007524454477050414,0.019230769230769232,30,161,0.011443763726736793,0.010750202288752746,3.5391148841037436,6.687064862598983,5
377055,4.352407131545334,4.428266672673316,0.1347398710243955,0.0,25.901373624047988,0.8633791208015996,1.8766766632476015,0.9426807148172599,10,0.3333333333333333,7,0.003089143865842895,3,2,1,0.06666666666666667,0.06666666666666667,0.0007524454477050414,0.21153846153846154,2,85,0.011443763726736793,0.010750202288752746,0.8112781244591328,4.973555288676973,5
377057,6.081955824461236,7.039017171228823,0.21417776658362628,0.0,200.83435107026997,6.6944783690089995,2.366998087892748,0.6597448384918317,78,2.6,15,0.006619593998234775,34,21,1,0.13333333333333333,0.7,0.009029345372460496,0.00554016620498615,24,68,0.011443763726736793,0.010750202288752746,3.4388316512828605,5.0306906554937925,5
377125,2.010447074204684,2.010447074204684,0.06117232757262548,0.0,10.865045638923622,0.3621681879641207,0.9479618129074395,0.8288713632524444,9,0.3,4,0.00176522506619594,5,2,1,0.7333333333333333,0.06666666666666667,0.0015048908954100827,0.0013850415512465374,9,1536,0.011443763726736793,0.010750202288752746,2.8942059153550597,9.979213062825618,5
377450,21.69822510126672,21.69822510126672,0.6602167998699162,0.0,59.363375060056,1.9787791686685334,8.732734720575344,1.0,6,0.2,6,0.00264783759929391,1,1,1,0.06666666666666667,0.03333333333333333,0.01580135440180587,0.0013850415512465374,17,156,0.011443763726736793,0.010750202288752746,2.535350500680463,5.903407893448669,5
377779,10.804890392484008,10.804890392484008,0.32876284233287567,0.0,10.804890392484008,0.3601630130828003,5.40244578744837,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,1.1,0.03333333333333333,0.010534236267870579,0.0013850415512465374,167,167,0.011443763726736793,0.010750202288752746,5.9048539522577865,6.087590947802098,3
377844,14.15560369342665,14.15560369342665,0.4307157533431301,0.0,92.64793358342314,3.088264452780771,1.9744683985797384,0.5024467449466204,100,3.3333333333333335,8,0.00353045013239188,71,12,1,1.4666666666666666,0.4,0.0015048908954100827,0.0013850415512465374,137,37,0.011443763726736793,0.004392555773898971,5.631427627003663,4.640654704027609,5
377913,15.002315715967935,12.104260469710395,0.368299069385062,0.0,45.17747011732503,1.505915670577501,7.171762670921418,0.9751060324573735,7,0.23333333333333334,4,0.00176522506619594,2,2,1,0.06666666666666667,0.06666666666666667,0.0030097817908201654,0.0013850415512465374,309,9,0.011443763726736793,0.001965090740954803,6.818352026440285,2.2193583970046715,5
378100,6.947576059960432,6.947576059960432,0.21139546722151661,0.0,242.48532333827012,8.082844111275671,3.014701197179624,0.6532024175352655,77,2.566666666666667,11,0.0048543689320388345,34,19,1,1.4666666666666666,0.6333333333333333,0.004514672686230248,0.0013850415512465374,126,7,0.011443763726736793,0.001965090740954803,5.59011192724062,2.0065202045550072,5
378468,22.99289263473834,22.99289263473834,0.6996099415603032,0.0,45.96747212555302,1.5322490708517675,10.377756669207256,1.0,4,0.13333333333333333,4,0.00176522506619594,1,1,1,0.6333333333333333,0.03333333333333333,0.004514672686230248,0.004155124653739612,74,82,0.011443763726736793,0.001965090740954803,5.148063223451136,5.199142253173891,4
378493,9.981805648564867,6.744466707631252,0.20521541304691993,0.0,145.1363635248672,4.83787878416224,2.1387787113027907,0.6693571985095953,60,2.0,14,0.00617828773168579,24,19,1,0.06666666666666667,0.6333333333333333,0.028592927012791574,0.0013850415512465374,28,8,0.011443763726736793,0.001965090740954803,3.527017002302174,1.897055401564045,5
378513,9.100801353517564,10.585927080668522,0.32210039614932584,0.0,384.5899852621337,12.819666175404457,2.553786901000323,0.6385619570490452,123,4.1,18,0.00794351279788173,61,15,1,0.16666666666666666,0.5,0.007524454477050414,0.0013850415512465374,145,25,0.010750202288752746,0.0012715293029707548,5.178978084975399,3.134412543947064,5
378569,8.176498218667763,7.651738619810658,0.23282118060050558,0.0,244.1751995304191,8.139173317680637,1.991016242716762,0.6554800888963178,149,4.966666666666667,35,0.015445719329214475,48,44,1,1.9333333333333333,1.4666666666666666,0.002257336343115124,0.05817174515235457,159,26,0.0004623742919893654,0.0020806843139521444,5.981061070466843,3.545913141010687,5
378825,1.1018123025241042,1.1018123025241042,0.033525091984933884,0.0,1.1018123025241042,0.03672707675080347,0.5509061517940047,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,3.1333333333333333,0.03333333333333333,0.033860045146726865,0.0013850415512465374,89,167,0.0010403421569760722,0.0020806843139521444,5.02773022821167,6.087590947802098,3
378827,9.81689549417128,9.81689549417128,0.2987008982334132,0.0,94.1800865832957,3.13933621944319,2.8171304558575883,0.6845569146435836,29,0.9666666666666667,8,0.00353045013239188,13,10,1,0.4,0.3333333333333333,0.0218209179834462,0.02077562326869806,25,144,0.0010403421569760722,0.004045775054906947,3.5554103474748664,6.141765662559495,5
379100,10.20056987506937,10.20056987506937,0.31037504534758525,0.0,18.671863708079663,0.6223954569359887,4.332730237492207,0.8194483718728036,8,0.26666666666666666,3,0.001323918799646955,5,2,1,0.1,0.06666666666666667,0.2786885245901639,0.0013850415512465374,51,25,0.0010403421569760722,0.004045775054906947,4.099541505374856,3.808446300010884,5
379307,5.2879666353799495,5.2879666353799495,0.1608981561181069,0.0,25.73193976392298,0.8577313254640994,2.2156943661854007,0.9084496903145964,11,0.36666666666666664,7,0.003089143865842895,4,2,1,1.1666666666666667,0.06666666666666667,0.03278688524590164,0.0013850415512465374,116,27,0.0025430586059415096,0.013408854467691597,5.714203032902501,3.5969177361167453,5
379326,6.81703822538171,9.465658040940502,0.2880137168494877,0.0,13.03366117325356,0.43445537244178534,2.96459762302513,0.9697238998682475,6,0.2,5,0.002206531332744925,2,1,1,0.1,0.03333333333333333,0.10655737704918032,0.0013850415512465374,27,17,0.0025430586059415096,0.013408854467691597,3.6226873692231067,3.7347189390895563,5
379385,10.304508555527317,8.436179314947184,0.25668953494809393,0.0,134.05012148952477,4.468337382984159,2.0271578087859967,0.581810010046791,73,2.433333333333333,12,0.00529567519858782,39,19,1,0.43333333333333335,0.6333333333333333,0.27049180327868855,0.0013850415512465374,30,110,0.0025430586059415096,0.013408854467691597,3.4504141179326995,5.716696996512522,5
379409,6.65954635814902,6.65954635814902,0.2026315223776448,0.0,6.65954635814902,0.22198487860496735,3.3297732840104963,1.0,2,0.06666666666666667,2,0.00088261253309797,1,1,1,1.0333333333333334,0.03333333333333333,0.003527336860670194,0.0013850415512465374,1908,402,0.0031210264709282164,0.013408854467691597,10.351985799085762,7.064207181473993,1
379587,6.5194267782969355,7.41931970526259,0.225749317751078,0.0,259.5336603101936,8.651122010339787,1.9695062872152882,0.8539176055287829,122,4.066666666666666,31,0.013680494263018535,28,9,1,0.06666666666666667,0.3,0.008818342151675485,0.0013850415512465374,65,116,0.0031210264709282164,0.013408854467691597,4.900479415888299,5.294614989876209,5
379743,10.636624888161814,10.636624888161814,0.3236429897977662,0.0,565.5940915304856,18.85313638434952,3.108249365924716,0.6532306689294323,143,4.766666666666667,19,0.008384819064430714,67,24,1,0.13333333333333333,0.8,0.008818342151675485,0.002770083102493075,46,93,0.0031210264709282164,0.013408854467691597,3.8395741136868233,5.7108170811534995,5
379746,11.76540882176392,11.594660796884241,0.3527933649489698,0.0,36.839249107999244,1.2279749702666414,2.427210069415674,0.832598937199532,25,0.8333333333333334,8,0.00353045013239188,8,7,1,0.03333333333333333,0.23333333333333334,0.003527336860670194,0.0013850415512465374,9,3,0.0031210264709282164,0.013408854467691597,1.9907025642936007,0.8446934176209477,5
379754,8.025443112276847,8.025443112276847,0.24419197166574505,0.0,178.94467725647675,5.964822575215892,2.0566553525911786,0.49147816763310354,99,3.3,9,0.003971756398940865,70,12,1,1.0,0.4,0.007054673721340388,0.0013850415512465374,75,24,0.0031210264709282164,0.013408854467691597,4.931801014138411,3.4238869470187465,5
379757,18.15327652267487,18.15327652267487,0.5523538481612676,0.0,61.22027063455432,2.040675687818477,3.282501295383389,0.6856009952537726,37,1.2333333333333334,11,0.0048543689320388345,21,3,1,0.1,0.1,0.015873015873015872,0.0013850415512465374,13,42,0.0031210264709282164,0.013408854467691597,1.8672592060828943,3.8713000785217746,5
379808,8.06137063273183,8.06137063273183,0.24528514645176314,0.0,58.93586022142668,1.964528674047556,1.9692188819473695,0.5783896959390725,35,1.1666666666666667,8,0.00353045013239188,24,3,1,0.2,0.1,0.008818342151675485,0.0013850415512465374,17,1536,0.005432897930875044,0.013408854467691597,3.089061079626389,9.979213062825618,5
379820,4.271723371077158,5.664035436260064,0.17234088652989027,0.0,40.34227389417699,1.344742463139233,1.8160349871903705,0.8687463095511299,15,0.5,8,0.00353045013239188,6,2,1,0.03333333333333333,0.06666666666666667,0.02821869488536155,0.0013850415512465374,4,17,0.005432897930875044,0.013408854467691597,1.543751954420502,3.2146992316560676,5
379885,16.2865265205525,16.2865265205525,0.4955538238824873,0.0,160.12979951746007,5.337659983915335,4.13235804430412,0.6314867582724846,33,1.1,5,0.002206531332744925,18,12,1,0.13333333333333333,0.4,0.012345679012345678,0.0013850415512465374,321,139,0.004623742919893654,0.013408854467691597,7.748693999170406,5.822456628061623,5
380055,17.306289617328108,17.344303591285442,0.5277390459158926,0.0,803.1314889538828,26.771049631796092,8.125921269533187,0.6975645912238133,107,3.566666666666667,13,0.005736981465136805,40,20,1,0.06666666666666667,0.6666666666666666,0.005291005291005291,0.0013850415512465374,159,13,0.013408854467691597,0.013408854467691597,5.981061070466843,2.7727291189191408,5
380092,9.412400769973678,13.509602517686229,0.41105972954537506,0.0,257.2874578919379,8.57624859639793,3.3232001514466383,0.8092742986535075,89,2.966666666666667,38,0.01676963812886143,27,8,1,0.06666666666666667,0.26666666666666666,0.024691358024691357,0.0013850415512465374,3,46,0.013408854467691597,0.013408854467691597,1.1154192839926038,4.315579395499226,5
380194,6.402281496189094,6.402281496189094,0.19480366627008497,0.0,112.09158959577285,3.7363863198590948,1.8197140568725374,0.6117870095261322,68,2.2666666666666666,15,0.006619593998234775,39,9,1,0.9333333333333333,0.3,0.003527336860670194,0.0013850415512465374,81,78,0.013408854467691597,0.013408854467691597,5.10840266643811,4.346792648022472,5
380195,7.838965536909199,7.838965536909199,0.23851797632823968,0.0,130.5763672635415,4.3525455754513835,1.9234614041393931,0.7101200152145164,64,2.1333333333333333,16,0.00706090026478376,31,6,1,0.06666666666666667,0.2,0.03350970017636684,0.0013850415512465374,87,352,0.013408854467691597,0.013408854467691597,4.84382133918368,7.2119405522179845,5
380197,1.641755261071794,3.1211278481753,0.09496726254291084,0.0,29.60193903693753,0.986731301231251,0.6071821555768965,0.6497599397392964,51,1.7,6,0.00264783759929391,31,11,1,1.7333333333333334,0.36666666666666664,0.005291005291005291,0.006925207756232687,53,50,0.013408854467691597,0.0008091550109813894,4.274278541448341,4.273194367267879,5
380199,13.900502959321807,8.370568029156022,0.25469316552440946,0.0,133.53831855263732,4.451277285087911,3.5461902869864006,0.747176793936608,40,1.3333333333333333,15,0.006619593998234775,14,11,1,2.6333333333333333,0.36666666666666664,0.003527336860670194,0.01020408163265306,297,69,0.013408854467691597,0.0008091550109813894,7.382208473668232,4.8005221503733475,5
380203,12.6373185869639,12.6373185869639,0.38451854921234274,0.0,36.764201597983316,1.2254733865994438,3.193120582876161,0.8402708591692185,15,0.5,7,0.003089143865842895,5,5,1,0.06666666666666667,0.16666666666666666,0.015873015873015872,0.006802721088435374,166,110,0.013408854467691597,0.0015027164489654376,6.106065601502862,5.463594329714015,4
380332,2.6785018292477196,3.15009520468884,0.09584865884739215,0.0,47.332871258530766,1.5777623752843588,1.1365918972216282,0.6802041741079576,34,1.1333333333333333,7,0.003089143865842895,20,5,1,0.6666666666666666,0.16666666666666666,0.007054673721340388,0.003401360544217687,8,45,0.013408854467691597,0.0006935614379840481,1.8788035272013466,4.136994345884443,5
380343,3.2349447554662207,2.722198755518683,0.08282895686585408,0.0,14.852792741084974,0.49509309136949914,1.3668224822369461,0.9732146334251459,11,0.36666666666666664,7,0.003089143865842895,2,2,1,0.03333333333333333,0.06666666666666667,0.014109347442680775,0.006802721088435374,198,237,0.013408854467691597,0.0006935614379840481,6.087519000821388,6.476611783302035,5
380363,3.887767106009103,3.3816239616812522,0.10289343667166065,0.0,39.8654876220376,1.3288495874012534,1.5412663926711634,0.807519045032553,27,0.9,7,0.003089143865842895,11,6,1,0.23333333333333334,0.2,0.010582010582010581,0.013605442176870748,25,609,0.013408854467691597,0.0006935614379840481,4.195046113312408,8.645792335512201,5
380408,1.332648396972613,1.332648396972613,0.0405487940094081,0.0,3.6155298568277514,0.12051766189425837,0.47503429355885984,0.7854752972273343,10,0.3333333333333333,4,0.00176522506619594,6,2,1,2.066666666666667,0.06666666666666667,0.003527336860670194,0.013605442176870748,8,41,0.013408854467691597,0.003352213616922899,2.3720946377956236,4.012929523823727,5
380418,4.7549753076908505,4.7549753076908505,0.14468070851199963,0.0,9.885206938652779,0.32950689795509264,1.623700283493444,0.5462947022805018,11,0.36666666666666664,3,0.001323918799646955,9,1,1,1.4333333333333333,0.03333333333333333,0.007054673721340388,0.034013605442176874,3,89,0.013408854467691597,0.003352213616922899,1.07462769858425,4.9682884363042765,5
